*** COUNTS ***
1072×2 DataFrame
  Row │ DP                              N
      │ String31                        Int64
──────┼───────────────────────────────────────
  762 │ 2021 May 27                       146
  763 │ 2021 May 28                       118
  764 │ 2021 May 29                        45
  765 │ 2021 May 3                        121
  766 │ 2021 May 30                        23
  767 │ 2021 May 31                        82
  768 │ 2021 May 4                        128
  769 │ 2021 May 5                         96
  770 │ 2021 May 6                         90
  771 │ 2021 May 7                        100
  772 │ 2021 May 8                         53
  773 │ 2021 May 9                         11
  774 │ 2021 May&Jun                        9
  775 │ 2021 May-Aug                       12
  776 │ 2021 May-Jul                        7
  777 │ 2021 May-Jun                      342
  778 │ 2021 May-Jun 01                    49
  779 │ 2021 Nov                         3402
  780 │ 2021 Nov 1                        452
  781 │ 2021 Nov 10                       102
  782 │ 2021 Nov 11                        95
  783 │ 2021 Nov 12                        94
  784 │ 2021 Nov 13                        62
  785 │ 2021 Nov 14                        29
  786 │ 2021 Nov 15                       164
  787 │ 2021 Nov 16                       129
  788 │ 2021 Nov 17                       102
  789 │ 2021 Nov 18                       119
  790 │ 2021 Nov 19                       112
  791 │ 2021 Nov 2                        262
  792 │ 2021 Nov 20                        57
  793 │ 2021 Nov 21                        29
  794 │ 2021 Nov 22                       120
  795 │ 2021 Nov 23                       116
  796 │ 2021 Nov 24                       107
  797 │ 2021 Nov 25                       115
  798 │ 2021 Nov 26                       120
  799 │ 2021 Nov 27                        61
  800 │ 2021 Nov 28                        41
  801 │ 2021 Nov 29                       106
  802 │ 2021 Nov 3                        109
  803 │ 2021 Nov 30                       143
  804 │ 2021 Nov 4                         77
  805 │ 2021 Nov 5                        159
  806 │ 2021 Nov 6                         45
  807 │ 2021 Nov 7                         24
  808 │ 2021 Nov 8                         96
  809 │ 2021 Nov 9                        129
  810 │ 2021 Nov-Dec                      334
  811 │ 2021 Nov-Dec 01                    58
  812 │ 2021 Nov-Dec 23                     2
  813 │ 2021 Novembre                       1
  814 │ 2021 Oct                         3792
  815 │ 2021 Oct 1                        500
  816 │ 2021 Oct 10                        34
  817 │ 2021 Oct 11                       124
  818 │ 2021 Oct 12                       114
  819 │ 2021 Oct 13                        85
  820 │ 2021 Oct 14                       100
  821 │ 2021 Oct 15                       189
  822 │ 2021 Oct 16                        41
  823 │ 2021 Oct 17                        31
  824 │ 2021 Oct 18                        90
  825 │ 2021 Oct 19                       103
  826 │ 2021 Oct 2                         43
  827 │ 2021 Oct 20                       119
  828 │ 2021 Oct 21                       109
  829 │ 2021 Oct 22                       124
  830 │ 2021 Oct 23                        41
  831 │ 2021 Oct 24                        31
  832 │ 2021 Oct 25                       109
  833 │ 2021 Oct 26                       144
  834 │ 2021 Oct 27                       125
  835 │ 2021 Oct 28                       145
  836 │ 2021 Oct 29                       118
  837 │ 2021 Oct 3                         68
  838 │ 2021 Oct 30                        76
  839 │ 2021 Oct 31                        70
  840 │ 2021 Oct 4                         70
  841 │ 2021 Oct 5                        130
  842 │ 2021 Oct 6                         99
  843 │ 2021 Oct 7                        124
  844 │ 2021 Oct 8                         99
  845 │ 2021 Oct 9                         72
  846 │ 2021 Oct-Dec                      196
  847 │ 2021 Oct-Dec 01                    21
  848 │ 2021 Oct-Nov                        3
  849 │ 2021 Oct-Nov 01                     1
  850 │ 2021 Octobre                        2
  851 │ 2021 Sep                         3824
  852 │ 2021 Sep 1                        476
  853 │ 2021 Sep 10                        85
  854 │ 2021 Sep 11                        46
  855 │ 2021 Sep 12                        25
  856 │ 2021 Sep 13                        92
  857 │ 2021 Sep 14                       113
  858 │ 2021 Sep 15                       166
  859 │ 2021 Sep 16                       116
  860 │ 2021 Sep 17                       130
  861 │ 2021 Sep 18                        44
  862 │ 2021 Sep 19                        18
  863 │ 2021 Sep 2                        125
  864 │ 2021 Sep 20                       103
  865 │ 2021 Sep 21                       100
  866 │ 2021 Sep 22                       144
  867 │ 2021 Sep 23                       106
  868 │ 2021 Sep 24                        93
  869 │ 2021 Sep 25                        68
  870 │ 2021 Sep 26                        40
  871 │ 2021 Sep 27                       129
  872 │ 2021 Sep 28                       125
  873 │ 2021 Sep 29                        82
  874 │ 2021 Sep 3                        136
  875 │ 2021 Sep 30                       131
  876 │ 2021 Sep 4                         54
  877 │ 2021 Sep 5                         25
  878 │ 2021 Sep 6                        104
  879 │ 2021 Sep 7                        121
  880 │ 2021 Sep 8                        105
  881 │ 2021 Sep 9                         75
  882 │ 2021 Sep-Dec                       22
  883 │ 2021 Sep-Oct                      324
  884 │ 2021 Sep-Oct 01                    29
  885 │ 2021 Sept 15                        1
  886 │ 2021 Set/Oct 01                     1
  887 │ 2021 Special Issue on COVID-19     40
  888 │ 2021 Spring                        31
  889 │ 2021 Spring-Summer                  8
  890 │ 2021 Summer                        55
  891 │ 2021 Winter                        49
  892 │ 2022                             2941
  893 │ 2022 2nd Quarter                    1
  894 │ 2022 3rd Quarter                    9
  895 │ 2022 Apr                         2391
  896 │ 2022 Apr 1                        456
  897 │ 2022 Apr 10                        35
  898 │ 2022 Apr 11                       133
  899 │ 2022 Apr 12                       134
  900 │ 2022 Apr 13                       112
  901 │ 2022 Apr 14                        97
  902 │ 2022 Apr 15                       154
  903 │ 2022 Apr 16                        34
  904 │ 2022 Apr 17                        18
  905 │ 2022 Apr 18                        57
  906 │ 2022 Apr 19                        65
  907 │ 2022 Apr 2                         75
  908 │ 2022 Apr 20                        54
  909 │ 2022 Apr 21                         3
  910 │ 2022 Apr 22                         2
  911 │ 2022 Apr 23                         1
  912 │ 2022 Apr 25                         1
  913 │ 2022 Apr 26                        19
  914 │ 2022 Apr 28                         2
  915 │ 2022 Apr 3                         23
  916 │ 2022 Apr 4                        131
  917 │ 2022 Apr 5                        152
  918 │ 2022 Apr 6                        130
  919 │ 2022 Apr 7                        118
  920 │ 2022 Apr 8                        133
  921 │ 2022 Apr 9                         75
  922 │ 2022 Apr-Jun                       39
  923 │ 2022 Apr-Jun 01                    19
  924 │ 2022 Aug                           13
  925 │ 2022 Aug 1                          1
  926 │ 2022 Aug 15                         1
  927 │ 2022 Aug 5                          1
  928 │ 2022 Dec                          135
  929 │ 2022 Dec 31                        83
  930 │ 2022 Dec-Jan                        1
  931 │ 2022 Fall                           1
  932 │ 2022 Feb                         3258
  933 │ 2022 Feb 1                        516
  934 │ 2022 Feb 10                       139
  935 │ 2022 Feb 11                       121
  936 │ 2022 Feb 12                        69
  937 │ 2022 Feb 13                        43
  938 │ 2022 Feb 14                       137
  939 │ 2022 Feb 15                       232
  940 │ 2022 Feb 16                       143
  941 │ 2022 Feb 17                       137
  942 │ 2022 Feb 18                       131
  943 │ 2022 Feb 19                        64
  944 │ 2022 Feb 2                        119
  945 │ 2022 Feb 20                        41
  946 │ 2022 Feb 21                       122
  947 │ 2022 Feb 22                       138
  948 │ 2022 Feb 23                       196
  949 │ 2022 Feb 24                       127
  950 │ 2022 Feb 25                       140
  951 │ 2022 Feb 26                        72
  952 │ 2022 Feb 27                        48
  953 │ 2022 Feb 28                       161
  954 │ 2022 Feb 3                        134
  955 │ 2022 Feb 4                        110
  956 │ 2022 Feb 5                         80
  957 │ 2022 Feb 6                         36
  958 │ 2022 Feb 7                        127
  959 │ 2022 Feb 8                        153
  960 │ 2022 Feb 9                        111
  961 │ 2022 Feb-Apr                        2
  962 │ 2022 Feb-Mar                        4
  963 │ 2022 Jan                         3469
  964 │ 2022 Jan 1                        392
  965 │ 2022 Jan 10                       146
  966 │ 2022 Jan 11                       111
  967 │ 2022 Jan 12                       113
  968 │ 2022 Jan 13                       129
  969 │ 2022 Jan 14                       134
  970 │ 2022 Jan 15                       143
  971 │ 2022 Jan 16                        22
  972 │ 2022 Jan 17                       150
  973 │ 2022 Jan 18                       145
  974 │ 2022 Jan 19                       137
  975 │ 2022 Jan 2                         36
  976 │ 2022 Jan 20                       131
  977 │ 2022 Jan 21                       144
  978 │ 2022 Jan 22                        45
  979 │ 2022 Jan 23                        27
  980 │ 2022 Jan 24                       147
  981 │ 2022 Jan 25                       139
  982 │ 2022 Jan 26                        86
  983 │ 2022 Jan 27                       175
  984 │ 2022 Jan 28                       128
  985 │ 2022 Jan 29                       104
  986 │ 2022 Jan 3                         85
  987 │ 2022 Jan 30                        43
  988 │ 2022 Jan 31                       151
  989 │ 2022 Jan 4                        148
  990 │ 2022 Jan 5                        111
  991 │ 2022 Jan 6                        128
  992 │ 2022 Jan 7                        154
  993 │ 2022 Jan 8                         46
  994 │ 2022 Jan 9                         28
  995 │ 2022 Jan-Apr                       20
  996 │ 2022 Jan-Apr 01                     3
  997 │ 2022 Jan-Dec                      168
  998 │ 2022 Jan-Feb                      314
  999 │ 2022 Jan-Feb 01                    53
 1000 │ 2022 Jan-Jun                       12
 1001 │ 2022 Jan-Mar                      141
 1002 │ 2022 Jan-Mar 01                    31
 1003 │ 2022 Jul                           38
 1004 │ 2022 Jul 1                          7
 1005 │ 2022 Jul 15                         5
 1006 │ 2022 Jul-Aug                        3
 1007 │ 2022 Jul-Sep                        2
 1008 │ 2022 Jun                          243
 1009 │ 2022 Jun 1                         35
 1010 │ 2022 Jun 10                         7
 1011 │ 2022 Jun 12                         1
 1012 │ 2022 Jun 15                        10
 1013 │ 2022 Jun 17                         3
 1014 │ 2022 Jun 30                         2
 1015 │ 2022 Jun 5                          3
 1016 │ 2022 Jun 6                          1
 1017 │ 2022 Jun 9                          1
 1018 │ 2022 Mar                         3145
 1019 │ 2022 Mar 1                        474
 1020 │ 2022 Mar 10                       151
 1021 │ 2022 Mar 11                       138
 1022 │ 2022 Mar 12                        66
 1023 │ 2022 Mar 13                        33
 1024 │ 2022 Mar 14                       168
 1025 │ 2022 Mar 15                       237
 1026 │ 2022 Mar 16                       130
 1027 │ 2022 Mar 17                       145
 1028 │ 2022 Mar 18                       132
 1029 │ 2022 Mar 19                        67
 1030 │ 2022 Mar 2                        142
 1031 │ 2022 Mar 20                        46
 1032 │ 2022 Mar 21                       155
 1033 │ 2022 Mar 22                       126
 1034 │ 2022 Mar 23                       137
 1035 │ 2022 Mar 24                       176
 1036 │ 2022 Mar 25                       135
 1037 │ 2022 Mar 26                        73
 1038 │ 2022 Mar 27                        21
 1039 │ 2022 Mar 28                       139
 1040 │ 2022 Mar 29                       119
 1041 │ 2022 Mar 3                        171
 1042 │ 2022 Mar 30                       133
 1043 │ 2022 Mar 31                       163
 1044 │ 2022 Mar 4                        139
 1045 │ 2022 Mar 5                         80
 1046 │ 2022 Mar 6                         43
 1047 │ 2022 Mar 7                        150
 1048 │ 2022 Mar 8                        141
 1049 │ 2022 Mar 9                        159
 1050 │ 2022 Mar-Apr                      203
 1051 │ 2022 Mar-Apr 01                    55
 1052 │ 2022 May                          769
 1053 │ 2022 May 1                         76
 1054 │ 2022 May 10                         8
 1055 │ 2022 May 14                         1
 1056 │ 2022 May 15                        55
 1057 │ 2022 May 19                         3
 1058 │ 2022 May 20                         3
 1059 │ 2022 May 21                         1
 1060 │ 2022 May 30                         3
 1061 │ 2022 May 5                          6
 1062 │ 2022 May 7                          2
 1063 │ 2022 May-Jun                       17
 1064 │ 2022 May-Jun 01                    13
 1065 │ 2022 Nov 28                         1
 1066 │ 2022 Sep                            5
 1067 │ 2022 Sep 30                         1
 1068 │ 2022 Spring                        14
 1069 │ 2022 Winter                        13
 1070 │ 2023 Jan                            1
 1071 │ Summer 2020                         2
 1072 │ Winter 2022                         2
